transaction_id,timestamp,source_account,destination_account,amount,currency,amount_received,currency_received,payment_type
TX0004317420,2022-09-09T03:29:00Z,13862:802ADBF80,124261:81094F760,590.03,Euro,590.03,Euro,Credit Card
TX0004317515,2022-09-09T03:29:00Z,129076:80B65BD80,131380:8115FA460,5510.59,Euro,5510.59,Euro,Cash
TX0004317563,2022-09-09T03:29:00Z,70:1004286A8,1299:811A47170,1883.33,Euro,1883.33,Euro,Cheque
TX0004317597,2022-09-09T03:29:00Z,10709:804BF4580,239163:811E40B40,57.34,Euro,57.34,Euro,Credit Card
TX0004317601,2022-09-09T03:29:00Z,120709:80A09FEB0,238280:811F59A90,30.45,Euro,30.45,Euro,Cheque
TX0004317639,2022-09-09T03:29:00Z,13345:80ED2F5A0,223641:81231E620,10430.0,Euro,10430.0,Euro,Cash
TX0004317751,2022-09-09T03:29:00Z,11:802B065D0,250800:812A1DF90,13216.75,Euro,13216.75,Euro,Cheque
TX0004317760,2022-09-09T03:29:00Z,13858:80ED4C690,46276:812B77EB0,92.46,Euro,92.46,Euro,Cheque
TX0004317771,2022-09-09T03:29:00Z,8455:81026BE70,28726:812C09C00,30.39,Euro,30.39,Euro,Cash
TX0004317781,2022-09-09T03:29:00Z,16450:80FB8C260,223641:812DBC590,256547.21,Euro,256547.21,Euro,Cheque
TX0004317782,2022-09-09T03:29:00Z,16450:80FB8C260,223641:812DBC590,356447.17,Euro,356447.17,Euro,ACH
TX0004317867,2022-09-09T03:29:00Z,35048:8134B0810,33245:8134B0770,529.12,Euro,529.12,Euro,Credit Card
TX0004317912,2022-09-09T03:29:00Z,24963:801FD8930,8823:813BEB100,6688.4,Euro,6688.4,Euro,ACH
TX0004317993,2022-09-09T03:29:00Z,701:800806A40,701:800806A40,16595.04,US Dollar,111146.92,Yuan,ACH
TX0004317994,2022-09-09T03:29:00Z,701:800806A40,4:80216F3D0,111146.92,Yuan,111146.92,Yuan,Cheque
TX0004318017,2022-09-09T03:29:00Z,21381:802F6EC30,14:80302AE20,2803.04,Yuan,2803.04,Yuan,Credit Card
TX0004318079,2022-09-09T03:29:00Z,14:80306DB20,23146:8037D7F20,425.47,Yuan,425.47,Yuan,Cheque
TX0004318091,2022-09-09T03:29:00Z,18196:80307FC50,19477:803807350,28068.29,Yuan,28068.29,Yuan,ACH
TX0004318106,2022-09-09T03:29:00Z,5627:803599A40,19593:8038E7660,14224.46,Yuan,14224.46,Yuan,Cheque
TX0004318107,2022-09-09T03:29:00Z,5627:803599A40,19593:8038E7660,6757.11,Yuan,6757.11,Yuan,Credit Card
TX0004318114,2022-09-09T03:29:00Z,20:8036B9720,18097:80390DBE0,7591.64,Yuan,7591.64,Yuan,ACH
TX0004318136,2022-09-09T03:29:00Z,1267:802FBFE20,29944:80398E900,3184.05,Yuan,3184.05,Yuan,Cheque
TX0004318198,2022-09-09T03:29:00Z,14:802F6F7D0,5627:80752B850,7857.77,Yuan,7857.77,Yuan,Cash
TX0004318222,2022-09-09T03:29:00Z,324626:808F70890,19477:808F73D80,1901.15,Yuan,1901.15,Yuan,Cheque
TX0004318229,2022-09-09T03:29:00Z,13649:80705F3A0,20:80A196320,19530.44,Yuan,19530.44,Yuan,Credit Card
TX0004318237,2022-09-09T03:29:00Z,19705:807E3A2E0,18135:80AA15FA0,5619.65,Yuan,5619.65,Yuan,Cheque
TX0004318251,2022-09-09T03:29:00Z,70:1004286F0,18475:80B0F6DF0,95.58,Yuan,95.58,Yuan,Credit Card
TX0004318263,2022-09-09T03:29:00Z,9209:8037CB250,12278:80B1101F0,573493.27,Yuan,573493.27,Yuan,Wire
TX0004318267,2022-09-09T03:29:00Z,112078:8084CA980,9328:80B12E180,114847.98,Yuan,114847.98,Yuan,Credit Card
TX0004318322,2022-09-09T03:29:00Z,18097:80801DB90,9608:80CD11770,4379.5,Yuan,4379.5,Yuan,Cheque
TX0004318356,2022-09-09T03:29:00Z,18200:80DBD9310,34670:80E7584F0,1340.21,Yuan,1340.21,Yuan,Cheque
TX0004318361,2022-09-09T03:29:00Z,8248:803033D40,29715:80E94A710,93.69,Yuan,93.69,Yuan,Credit Card
TX0004318378,2022-09-09T03:29:00Z,29715:80A37DAC0,140522:80EFE8420,82632.9,Yuan,82632.9,Yuan,Credit Card
TX0004318393,2022-09-09T03:29:00Z,70:1004286F0,12278:80F5EE9D0,7427.98,Yuan,7427.98,Yuan,Credit Card
TX0004318407,2022-09-09T03:29:00Z,3:802DA84C0,232447:80FBB8720,1220.54,Yuan,1220.54,Yuan,ACH
TX0004318483,2022-09-09T03:29:00Z,23146:802F7D1A0,13649:8138D2B20,85006.27,Yuan,85006.27,Yuan,Cheque
TX0004318486,2022-09-09T03:29:00Z,225622:80E946FD0,51283:813F7C4D0,22604.41,Yuan,22604.41,Yuan,Cheque
TX0004318493,2022-09-09T03:29:00Z,3:80360FF10,41837:8142722D0,6269.16,Yuan,6269.16,Yuan,Credit Card
TX0004318624,2022-09-09T03:29:00Z,110057:803E61E20,10656:8040887D0,449580.55,Yen,449580.55,Yen,Credit Card
TX0004318694,2022-09-09T03:29:00Z,15:803B67A40,10099:8043777E0,169471.94,Yen,169471.94,Yen,Cheque
TX0004318823,2022-09-09T03:29:00Z,210292:8046A4E60,29467:80B1A08E0,17071.37,Yen,17071.37,Yen,Credit Card
TX0004318840,2022-09-09T03:29:00Z,19925:803A74D90,11402:80C451600,65195690.73,Yen,65195690.73,Yen,Cheque
TX0004318923,2022-09-09T03:29:00Z,12:804A9F610,112064:804B450A0,76339.52,Rupee,76339.52,Rupee,Credit Card
TX0004318938,2022-09-09T03:29:00Z,16:8049B50C0,3:804B97E10,27392249.74,Rupee,27392249.74,Rupee,Cash
TX0004319089,2022-09-09T03:29:00Z,112637:804FA72A0,214529:80538F1C0,1563.08,Rupee,1563.08,Rupee,ACH
TX0004319091,2022-09-09T03:29:00Z,112931:804FA5F20,112931:8053D3530,46248.02,Rupee,46248.02,Rupee,Credit Card
TX0004319098,2022-09-09T03:29:00Z,314134:805450FF0,112064:805450FA0,5346.24,Rupee,5346.24,Rupee,ACH
TX0004319117,2022-09-09T03:29:00Z,212789:8053AAFB0,214050:8055335B0,105421.56,Rupee,105421.56,Rupee,Cash
TX0004319219,2022-09-09T03:29:00Z,70:100428780,112733:80596FDD0,76819.32,Rupee,76819.32,Rupee,Cheque
TX0004319241,2022-09-09T03:29:00Z,314851:805A14EB0,112637:805A21B20,16777.36,Rupee,16777.36,Rupee,Cheque
TX0004319274,2022-09-09T03:29:00Z,114202:805C67540,215186:805C66B20,203431.75,Rupee,203431.75,Rupee,ACH
TX0004319275,2022-09-09T03:29:00Z,13029:805C66B70,215186:805C66B20,277058.39,Rupee,277058.39,Rupee,ACH
TX0004319328,2022-09-09T03:29:00Z,113530:8058615B0,115642:805D59FB0,16630097.48,Rupee,16630097.48,Rupee,Cheque
TX0004319339,2022-09-09T03:29:00Z,13078:805357490,112989:805E2BED0,81789.23,Rupee,81789.23,Rupee,Credit Card
TX0004319434,2022-09-09T03:29:00Z,16649:806106DB0,287:80610ACF0,34888.94,Ruble,34888.94,Ruble,ACH
TX0004319457,2022-09-09T03:29:00Z,9:8061512A0,16787:8061AFFB0,143827.06,Ruble,143827.06,Ruble,Credit Card
TX0004319467,2022-09-09T03:29:00Z,10:8060A2370,4:8061EFD60,161368.02,Ruble,161368.02,Ruble,Credit Card
TX0004319490,2022-09-09T03:29:00Z,28:8061EC620,28:806297100,4359075.83,Ruble,4359075.83,Ruble,ACH
TX0004319533,2022-09-09T03:29:00Z,316653:806426990,16927:80641F220,266793.43,Ruble,266793.43,Ruble,ACH
TX0004319563,2022-09-09T03:29:00Z,116904:80653E150,116904:806544020,5092.32,Ruble,5092.32,Ruble,Credit Card
TX0004319598,2022-09-09T03:29:00Z,28:8064BF090,28:806A734A0,194727.6,Ruble,194727.6,Ruble,Cheque
TX0004319599,2022-09-09T03:29:00Z,28:8064BF090,28:806A734A0,202278.27,Ruble,202278.27,Ruble,Credit Card
TX0004319609,2022-09-09T03:29:00Z,70:1004287C8,117304:806B33320,651892.73,Ruble,651892.73,Ruble,Credit Card
TX0004319628,2022-09-09T03:29:00Z,70:1004287C8,4:806D5FC80,14574.18,Ruble,14574.18,Ruble,Cash
TX0004319648,2022-09-09T03:29:00Z,17554:806B8D2C0,118190:806DCB100,71753.41,Ruble,71753.41,Ruble,Cheque
TX0004319708,2022-09-09T03:29:00Z,70:1004287C8,117070:806FD1AF0,554114.59,Ruble,554114.59,Ruble,Cheque
TX0004319745,2022-09-09T03:29:00Z,116425:8065498C0,7:8071BF8B0,239180.67,Ruble,239180.67,Ruble,Wire
TX0004319789,2022-09-09T03:29:00Z,217824:8074481E0,116904:8074ED1A0,14645.38,Ruble,14645.38,Ruble,Cheque
TX0004319863,2022-09-09T03:29:00Z,5:80773A0E0,121580:807F03140,1018.94,UK Pound,1018.94,UK Pound,Cheque
TX0004319868,2022-09-09T03:29:00Z,5:807DE8030,5:807F723D0,8.05,UK Pound,8.05,UK Pound,Cash
TX0004319893,2022-09-09T03:29:00Z,120292:80815C580,22091:80815ECF0,1114.81,UK Pound,1114.81,UK Pound,ACH
TX0004319918,2022-09-09T03:29:00Z,5:8076B5F80,22422:8082CA320,208.45,UK Pound,208.45,UK Pound,Cheque
TX0004319933,2022-09-09T03:29:00Z,5:807C46AA0,7:8083E7E40,89.84,UK Pound,89.84,UK Pound,ACH
TX0004319958,2022-09-09T03:29:00Z,22422:8084E49A0,120292:8084E47D0,2924.68,UK Pound,2924.68,UK Pound,ACH
TX0004319969,2022-09-09T03:29:00Z,220572:807C6C590,221765:80864AB20,26.83,UK Pound,26.83,UK Pound,Cheque
TX0004319998,2022-09-09T03:29:00Z,26:8076F8960,121987:8087DB410,3874.28,UK Pound,3874.28,UK Pound,Cheque
TX0004320013,2022-09-09T03:29:00Z,211:807E8F980,222773:8089282C0,1415.56,UK Pound,1415.56,UK Pound,Cheque
TX0004320039,2022-09-09T03:29:00Z,26:808872840,22575:808A83740,90.23,UK Pound,90.23,UK Pound,Credit Card
TX0004320054,2022-09-09T03:29:00Z,321648:808A9BE30,122545:808A9C970,374.81,UK Pound,374.81,UK Pound,Cheque
TX0004320115,2022-09-09T03:29:00Z,212:8083CA5D0,22575:808CA2850,211.88,UK Pound,211.88,UK Pound,ACH
TX0004320127,2022-09-09T03:29:00Z,70:100428810,222697:808DB1870,2314.6,UK Pound,2314.6,UK Pound,Cheque
TX0004320155,2022-09-09T03:29:00Z,23776:808C06DE0,122946:808EE5BB0,1474.28,UK Pound,1474.28,UK Pound,Cheque
TX0004320200,2022-09-09T03:29:00Z,24224:808E4FBD0,212:811FA5D90,2087.44,UK Pound,2087.44,UK Pound,Credit Card
TX0004320203,2022-09-09T03:29:00Z,5:8076DF550,24224:812068A10,176.99,UK Pound,176.99,UK Pound,ACH
TX0004320210,2022-09-09T03:29:00Z,323017:812082B00,23497:81207D190,71.1,UK Pound,71.1,UK Pound,Credit Card
TX0004320230,2022-09-09T03:29:00Z,222268:808AB5CE0,222819:812CBC380,122.41,UK Pound,122.41,UK Pound,ACH
TX0004320244,2022-09-09T03:29:00Z,8771:8060F85A0,8771:8060F85A0,306821.58,US Dollar,237541.27,UK Pound,ACH
TX0004320245,2022-09-09T03:29:00Z,8771:8060F85A0,224716:8137D90C0,237541.27,UK Pound,237541.27,UK Pound,Cheque
TX0004320310,2022-09-09T03:29:00Z,8:809076EB0,214:8090E2B20,1645.49,Canadian Dollar,1645.49,Canadian Dollar,Wire
TX0004320353,2022-09-09T03:29:00Z,24941:80917B640,24856:8092E5270,7698.9,Canadian Dollar,7698.9,Canadian Dollar,Cheque
TX0004320363,2022-09-09T03:29:00Z,214:809258E40,19:8092FFC20,68.91,Canadian Dollar,68.91,Canadian Dollar,ACH
TX0004320366,2022-09-09T03:29:00Z,213:8000A35E0,214:809301E40,4727.75,Canadian Dollar,4727.75,Canadian Dollar,Cash
TX0004320377,2022-09-09T03:29:00Z,214:8090F6BC0,24856:809341A60,24263.62,Canadian Dollar,24263.62,Canadian Dollar,Credit Card
TX0004320378,2022-09-09T03:29:00Z,214:8090F6BC0,24856:809341A60,120110.42,Canadian Dollar,120110.42,Canadian Dollar,Cash
TX0004320392,2022-09-09T03:29:00Z,24856:809338030,19:8094C1470,15418.48,Canadian Dollar,15418.48,Canadian Dollar,Cheque
TX0004320436,2022-09-09T03:29:00Z,25202:80931E570,225734:8095C7B20,1239.99,Canadian Dollar,1239.99,Canadian Dollar,Cheque
TX0004320446,2022-09-09T03:29:00Z,324980:8096091A0,213:809605900,416.32,Canadian Dollar,416.32,Canadian Dollar,Credit Card
TX0004320459,2022-09-09T03:29:00Z,19:809163D80,8:8096A2ED0,300.35,Canadian Dollar,300.35,Canadian Dollar,Cheque
TX0004320462,2022-09-09T03:29:00Z,24779:80931A520,25665:8096B4680,1068.83,Canadian Dollar,1068.83,Canadian Dollar,Cash
TX0004320495,2022-09-09T03:29:00Z,25170:8095398D0,8:809865E20,343.01,Canadian Dollar,343.01,Canadian Dollar,Credit Card
TX0004320534,2022-09-09T03:29:00Z,25534:80951DF30,225734:8099CA0C0,2030.99,Canadian Dollar,2030.99,Canadian Dollar,ACH
TX0004320542,2022-09-09T03:29:00Z,24922:809833F80,125645:809A5FBB0,1364.74,Canadian Dollar,1364.74,Canadian Dollar,Cheque
TX0004320569,2022-09-09T03:29:00Z,70:100428858,126200:809CB9E70,99016.46,Canadian Dollar,99016.46,Canadian Dollar,Cheque
TX0004320585,2022-09-09T03:29:00Z,24941:8098D5A20,226735:809D6F5C0,1391.08,Canadian Dollar,1391.08,Canadian Dollar,Cheque
TX0004320596,2022-09-09T03:29:00Z,210:8092D5100,8:809D99BA0,508988.05,Canadian Dollar,508988.05,Canadian Dollar,ACH
TX0004320605,2022-09-09T03:29:00Z,213:8096E95E0,25847:809DE5E90,779.11,Canadian Dollar,779.11,Canadian Dollar,Cheque
TX0004320647,2022-09-09T03:29:00Z,26414:809EE9031,125607:80EABCA81,0.00077,Bitcoin,0.00077,Bitcoin,Bitcoin
TX0004320648,2022-09-09T03:29:00Z,26414:809EE9030,125607:80EABCA80,20.27,Canadian Dollar,20.27,Canadian Dollar,ACH
TX0004320680,2022-09-09T03:29:00Z,211:80A14ECC0,27621:80A1D4300,4397.14,Australian Dollar,4397.14,Australian Dollar,Credit Card
TX0004320720,2022-09-09T03:29:00Z,228009:80A1F7BC0,127593:80A31A1C0,225.0,Australian Dollar,225.0,Australian Dollar,Cheque
TX0004320749,2022-09-09T03:29:00Z,6:80A18FC30,228009:80A55CD70,2629349.46,Australian Dollar,2629349.46,Australian Dollar,Cheque
TX0004320755,2022-09-09T03:29:00Z,15:80A2776E0,127593:80A563660,270.54,Australian Dollar,270.54,Australian Dollar,Credit Card
TX0004320756,2022-09-09T03:29:00Z,19:80A2E9960,28094:80A567D20,14176.85,Australian Dollar,14176.85,Australian Dollar,Cheque
TX0004320773,2022-09-09T03:29:00Z,70:1004288A0,211:80A5F2BC0,1725.4,Australian Dollar,1725.4,Australian Dollar,Credit Card
TX0004320849,2022-09-09T03:29:00Z,27621:80A2DCBE0,28237:80A918C00,3430196.09,Australian Dollar,3430196.09,Australian Dollar,Cheque
TX0004320878,2022-09-09T03:29:00Z,211:80A450FF0,128737:80A9E15D0,127.79,Australian Dollar,127.79,Australian Dollar,Wire
TX0004320981,2022-09-09T03:29:00Z,70:1004288A0,129692:80B00B620,883.64,Australian Dollar,883.64,Australian Dollar,Cheque
TX0004320986,2022-09-09T03:29:00Z,28603:80A7C1300,28:80B08A3A0,183.36,Australian Dollar,183.36,Australian Dollar,Credit Card
TX0004321002,2022-09-09T03:29:00Z,70:1004288A0,129200:80B234F30,1147.51,Australian Dollar,1147.51,Australian Dollar,Cheque
TX0004321022,2022-09-09T03:29:00Z,214:8000B4AE0,12:80A4206D0,4119.68,Mexican Peso,4119.68,Mexican Peso,Cheque
TX0004321105,2022-09-09T03:29:00Z,28:80B7C22C0,32564:80C1D9100,11440.1,Mexican Peso,11440.1,Mexican Peso,Cheque
TX0004321124,2022-09-09T03:29:00Z,213:80C08A040,231744:80C4F8A30,260728.94,Mexican Peso,260728.94,Mexican Peso,Credit Card
TX0004321133,2022-09-09T03:29:00Z,131086:80C080BA0,131086:80C58DF90,3793.84,Mexican Peso,3793.84,Mexican Peso,Credit Card
TX0004321136,2022-09-09T03:29:00Z,213:80C07C6E0,213:80C59AE60,10215.37,Mexican Peso,10215.37,Mexican Peso,Cheque
TX0004321137,2022-09-09T03:29:00Z,32814:80C1848B0,231744:80C05D690,260199.02,Mexican Peso,260199.02,Mexican Peso,Cheque
TX0004321146,2022-09-09T03:29:00Z,27:80BE6EBA0,27:80C5DF9F0,114966.29,Mexican Peso,114966.29,Mexican Peso,ACH
TX0004321152,2022-09-09T03:29:00Z,28:80C60AC80,213:80C5913B0,3230.82,Mexican Peso,3230.82,Mexican Peso,Cash
TX0004321160,2022-09-09T03:29:00Z,213:80BEC3590,214:80C64EDC0,46698.18,Mexican Peso,46698.18,Mexican Peso,Credit Card
TX0004321239,2022-09-09T03:29:00Z,333248:80CA582D0,133590:80CA50970,7958.82,Mexican Peso,7958.82,Mexican Peso,Cheque
TX0004321380,2022-09-09T03:29:00Z,211:80D59AA00,10:80D5A1B60,58802.25,Brazil Real,58802.25,Brazil Real,Credit Card
TX0004321401,2022-09-09T03:29:00Z,35520:80D5EC4E0,235580:80D66C590,508836.35,Brazil Real,508836.35,Brazil Real,Cheque
TX0004321405,2022-09-09T03:29:00Z,35520:80D5EC4E0,235580:80D66C590,76101.5,Brazil Real,76101.5,Brazil Real,Wire
TX0004321414,2022-09-09T03:29:00Z,235580:80CE974A0,135155:80D6D0920,19808.21,Brazil Real,19808.21,Brazil Real,Credit Card
TX0004321472,2022-09-09T03:29:00Z,134939:80D6EB0A0,135104:80D8C6420,171.44,Brazil Real,171.44,Brazil Real,Credit Card
TX0004321673,2022-09-09T03:29:00Z,38478:80E5E0D40,139298:80E8F8390,1205.18,Swiss Franc,1205.18,Swiss Franc,Cheque
TX0004321677,2022-09-09T03:29:00Z,116:80DBC4B50,138335:80E8FC9C0,1650436.51,Swiss Franc,1650436.51,Swiss Franc,Cheque
TX0004321707,2022-09-09T03:29:00Z,238845:80E5FD9A0,39668:80E97F640,1717.96,Swiss Franc,1717.96,Swiss Franc,Cheque
TX0004321757,2022-09-09T03:29:00Z,117:80E51BFB0,138395:80ED90310,105.44,Swiss Franc,105.44,Swiss Franc,Cheque
TX0004321809,2022-09-09T03:29:00Z,239453:80EAA3FF0,39678:80F0568F0,194.07,Swiss Franc,194.07,Swiss Franc,Credit Card
TX0004321817,2022-09-09T03:29:00Z,138395:80E8C63B0,117:80F08E400,170.84,Swiss Franc,170.84,Swiss Franc,Cheque
TX0004321846,2022-09-09T03:29:00Z,239453:80E7DB1A0,240018:80F203460,117.2,Swiss Franc,117.2,Swiss Franc,Cash
TX0004321847,2022-09-09T03:29:00Z,239453:80E7DB1A0,240018:80F203460,51.31,Swiss Franc,51.31,Swiss Franc,ACH
TX0004321875,2022-09-09T03:29:00Z,38478:80E510950,239453:80F422E70,29.08,Swiss Franc,29.08,Swiss Franc,ACH
TX0004321891,2022-09-09T03:29:00Z,241079:80F13ED40,240243:80F49B6D0,48501.7,Swiss Franc,48501.7,Swiss Franc,Cash
TX0004321895,2022-09-09T03:29:00Z,241079:80EF0CB50,139342:80F4A2DC0,330225.79,Swiss Franc,330225.79,Swiss Franc,Wire
TX0004321905,2022-09-09T03:29:00Z,39678:80F04AE10,41165:80F50DC50,73.21,Swiss Franc,73.21,Swiss Franc,Cash
TX0004321913,2022-09-09T03:29:00Z,240971:80F42FD70,239453:80F53CD70,2130.73,Swiss Franc,2130.73,Swiss Franc,Cheque
TX0004321936,2022-09-09T03:29:00Z,118:80E2886D0,241021:80F20D120,190.65,Swiss Franc,190.65,Swiss Franc,Cheque
TX0004321944,2022-09-09T03:29:00Z,241079:80F1F5C50,112:80F6313C0,1995.16,Swiss Franc,1995.16,Swiss Franc,Cheque
TX0004321991,2022-09-09T03:29:00Z,338925:80F83BB50,116:80F83BA10,176.35,Swiss Franc,176.35,Swiss Franc,Credit Card
TX0004322008,2022-09-09T03:29:00Z,118:80DC562E0,39721:80F90A370,3510.72,Swiss Franc,3510.72,Swiss Franc,Cash
TX0004322010,2022-09-09T03:29:00Z,39721:80F689610,240229:80F92ABB0,728.1,Swiss Franc,728.1,Swiss Franc,Cash
TX0004322021,2022-09-09T03:29:00Z,241079:80F625620,41745:80F986920,19401.42,Swiss Franc,19401.42,Swiss Franc,Credit Card
TX0004322069,2022-09-09T03:29:00Z,116:80E9B6F50,243013:80FB68430,34.66,Swiss Franc,34.66,Swiss Franc,Credit Card
TX0004322160,2022-09-09T03:29:00Z,1198:80FF66A30,113:8100EE710,1718.84,Shekel,1718.84,Shekel,Cheque
TX0004322171,2022-09-09T03:29:00Z,43049:80FD63DD0,143430:810111CB0,296.85,Shekel,296.85,Shekel,Wire
TX0004322176,2022-09-09T03:29:00Z,70:1004289C0,243614:810123C70,2541.05,Shekel,2541.05,Shekel,Cheque
TX0004322237,2022-09-09T03:29:00Z,43460:8100E45E0,142836:81052AB10,217.12,Shekel,217.12,Shekel,Cash
TX0004322261,2022-09-09T03:29:00Z,14:810139640,143430:8106ACC30,247.19,Shekel,247.19,Shekel,Cheque
TX0004322277,2022-09-09T03:29:00Z,119:8100F8210,119:8107D15B0,1071.23,Shekel,1071.23,Shekel,Credit Card
TX0004322304,2022-09-09T03:29:00Z,142950:810530E90,244192:8108CA950,44890.72,Shekel,44890.72,Shekel,Credit Card
TX0004322310,2022-09-09T03:29:00Z,220:80FD3C0A0,14:810924AE0,3650.74,Shekel,3650.74,Shekel,Cheque
TX0004322335,2022-09-09T03:29:00Z,220:8000D0690,43818:8109CCE60,982792.08,Shekel,982792.08,Shekel,ACH
TX0004322342,2022-09-09T03:29:00Z,244818:8108E3010,44873:8109F22F0,622.55,Shekel,622.55,Shekel,Cheque
TX0004322384,2022-09-09T03:29:00Z,243897:80FFB6730,245093:810BD2B00,48.24,Shekel,48.24,Shekel,Wire
TX0004322460,2022-09-09T03:29:00Z,14:81033EFF0,243947:810F1CA80,545.78,Shekel,545.78,Shekel,Cheque
TX0004322520,2022-09-09T03:29:00Z,70:1004289C0,146484:811396030,1123.62,Shekel,1123.62,Shekel,Credit Card
TX0004322552,2022-09-09T03:29:00Z,244187:8113B10E0,45279:811504830,14775.68,Shekel,14775.68,Shekel,Credit Card
TX0004322591,2022-09-09T03:29:00Z,14:80FDB1A80,146885:811879600,5338.7,Shekel,5338.7,Shekel,Cheque
TX0004322661,2022-09-09T03:29:00Z,222:811A69AF0,48211:811BF6B70,10769.18,Saudi Riyal,10769.18,Saudi Riyal,Credit Card
TX0004322664,2022-09-09T03:29:00Z,119:811B987D0,222:811C007C0,10227.02,Saudi Riyal,10227.02,Saudi Riyal,ACH
TX0004322665,2022-09-09T03:29:00Z,119:811BFEB00,119:811C180A0,328678.3,Saudi Riyal,328678.3,Saudi Riyal,Cheque
TX0004322717,2022-09-09T03:29:00Z,223:811C1EB30,121:811E9FD00,2662.82,Saudi Riyal,2662.82,Saudi Riyal,Cheque
TX0004322736,2022-09-09T03:29:00Z,118:811BC7640,249176:811F357C0,1718.4,Saudi Riyal,1718.4,Saudi Riyal,Cheque
TX0004322743,2022-09-09T03:29:00Z,121:811B83930,148016:811F4AF40,1449.11,Saudi Riyal,1449.11,Saudi Riyal,Cheque
TX0004322790,2022-09-09T03:29:00Z,48308:811F6AE80,248857:811EE01A0,17884.4,Saudi Riyal,17884.4,Saudi Riyal,ACH
TX0004322819,2022-09-09T03:29:00Z,48755:811F08EE0,121:81202B960,3737.15,Saudi Riyal,3737.15,Saudi Riyal,ACH
TX0004322836,2022-09-09T03:29:00Z,48308:811D582A0,118:812227000,362.94,Saudi Riyal,362.94,Saudi Riyal,Credit Card
TX0004322921,2022-09-09T03:29:00Z,70:100428A08,250068:812AA90F0,275.87,Saudi Riyal,275.87,Saudi Riyal,Cheque
TX0004322935,2022-09-09T03:29:00Z,220:8000E3B31,220:8000E3B31,179.573723,Bitcoin,179.573723,Bitcoin,Bitcoin
TX0004322969,2022-09-09T03:29:00Z,220:813A83681,220:813A83681,0.181154,Bitcoin,0.181154,Bitcoin,Bitcoin
TX0004323028,2022-09-09T03:29:00Z,70:100428A51,254355:813DE09A1,2.033779,Bitcoin,2.033779,Bitcoin,Bitcoin
TX0004323072,2022-09-09T03:29:00Z,152416:813B79C31,153706:80EF61D21,0.073142,Bitcoin,0.073142,Bitcoin,Bitcoin
TX0004323100,2022-09-09T03:29:00Z,152416:813B49681,53744:8140DC9E1,0.678397,Bitcoin,0.678397,Bitcoin,Bitcoin
TX0004323210,2022-09-09T03:29:00Z,153502:813F98511,154605:8146AD251,0.897988,Bitcoin,0.897988,Bitcoin,Bitcoin
TX0004323238,2022-09-09T03:29:00Z,153827:814776781,54219:8147935B1,0.836468,Bitcoin,0.836468,Bitcoin,Bitcoin
TX0004323419,2022-09-09T03:30:00Z,3373:800622CF0,10:80062B8A0,286.83,US Dollar,286.83,US Dollar,Cheque
TX0004323424,2022-09-09T03:30:00Z,1292:800454D70,1:8006B3750,1522.48,US Dollar,1522.48,US Dollar,Cheque
TX0004323481,2022-09-09T03:30:00Z,1:800537DE0,11474:8008A3EF0,867.58,US Dollar,867.58,US Dollar,Cheque
TX0004323485,2022-09-09T03:30:00Z,1292:8002C2DE0,11107:8008A2860,68.01,US Dollar,68.01,US Dollar,Cheque
TX0004323513,2022-09-09T03:30:00Z,11318:800825E00,1124:8009F1D10,5206931.66,US Dollar,5206931.66,US Dollar,Cheque
TX0004323514,2022-09-09T03:30:00Z,11318:800825E00,1124:8009F1D10,5644933.86,US Dollar,5644933.86,US Dollar,ACH
TX0004323621,2022-09-09T03:30:00Z,1:8003CB810,1047:800F03C20,10805.08,US Dollar,10805.08,US Dollar,Cheque
TX0004323638,2022-09-09T03:30:00Z,21258:80071BE60,2053:800F53C40,961834.62,US Dollar,961834.62,US Dollar,Cheque
TX0004323644,2022-09-09T03:30:00Z,10:800267550,1124:800FB1480,16908.55,US Dollar,16908.55,US Dollar,Cheque
TX0004323656,2022-09-09T03:30:00Z,70:100428660,11474:80108B470,44253.53,US Dollar,44253.53,US Dollar,Cheque
TX0004323711,2022-09-09T03:30:00Z,70:100428660,12381:8011D5770,1238.1,US Dollar,1238.1,US Dollar,Cheque
TX0004323738,2022-09-09T03:30:00Z,795:800C4AA40,1588:8012DEAC0,3060.86,US Dollar,3060.86,US Dollar,Credit Card
TX0004323739,2022-09-09T03:30:00Z,795:800C4AA40,1588:8012DEAC0,613.69,US Dollar,613.69,US Dollar,Cash
TX0004323783,2022-09-09T03:30:00Z,1665:8003A61C0,1362:8014CC6C0,213.32,US Dollar,213.32,US Dollar,Credit Card
TX0004323794,2022-09-09T03:30:00Z,513:8007208B0,1688:8015BD7D0,94.69,US Dollar,94.69,US Dollar,Cheque
TX0004323854,2022-09-09T03:30:00Z,70:100428660,21940:8017EEEC0,557073.35,US Dollar,557073.35,US Dollar,Cheque
TX0004323861,2022-09-09T03:30:00Z,1:8003B4B10,23537:801854480,17184.87,US Dollar,17184.87,US Dollar,Cheque
TX0004323884,2022-09-09T03:30:00Z,1362:80116FF30,2385:801969920,246.92,US Dollar,246.92,US Dollar,Wire
TX0004323958,2022-09-09T03:30:00Z,70:100428660,21174:801D4DEC0,34.22,US Dollar,34.22,US Dollar,Credit Card
TX0004323986,2022-09-09T03:30:00Z,21940:800EB0F20,22164:801F2EE90,904.6,US Dollar,904.6,US Dollar,Credit Card
